,Area.of.residence,Area.of.workplace,All.categories..Method.of.travel.to.work,Work.mainly.at.or.from.home,Underground..metro..light.rail..tram,Train,Bus..minibus.or.coach,Taxi,Motorcycle..scooter.or.moped,Driving.a.car.or.van,Passenger.in.a.car.or.van,Bicycle,On.foot,Other.method.of.travel.to.work,dist,p_cycle,pc,ecp,lon_origin,lat_origin,lon_dest,lat_dest,fastest_time,fastest_distance,quietest_time,quietest_distance
924174,E02002374,E02002400,88,0,0,1,20,2,0,43,6,6,10,0,2554.5608482441,0.1799844224,15.8386291725,9.8386291725,-1.5978264373,53.8174200785,-1.5794874121,53.7971878792,,,,
924175,E02002374,E02002401,2,0,0,0,1,0,0,1,0,0,0,0,8461.8327208798,0.05522501,0.11045002,0.11045002,-1.5978264373,53.8174200785,-1.4836544556,53.7825528843,,,,
924176,E02002374,E02002402,15,0,0,0,2,0,0,12,1,0,0,0,10961.9914085723,0.0334945987,0.5024189805,0.5024189805,-1.5978264373,53.8174200785,-1.4368532119,53.7923560633,,,,
924177,E02002374,E02002403,8,0,0,1,1,0,0,6,0,0,0,0,14074.7387494323,0.0179723547,0.1437788372,0.1437788372,-1.5978264373,53.8174200785,-1.3874627589,53.795090583,,,,
924178,E02002374,E02002404,19,0,0,2,2,1,0,9,1,3,1,0,5920.2327524737,0.0918113496,1.7444156427,-1.2555843573,-1.5978264373,53.8174200785,-1.5185093357,53.7923791487,,,,
924179,E02002374,E02002405,5,0,0,0,1,0,0,2,0,1,1,0,6480.0005028564,0.0820872228,0.4104361138,-0.5895638862,-1.5978264373,53.8174200785,-1.68442047,53.7897676905,,,,
924180,E02002374,E02002406,1,0,0,0,0,0,0,0,0,0,1,0,15405.1187219842,0.0137736691,0.0137736691,0.0137736691,-1.5978264373,53.8174200785,-1.3695940677,53.7871307636,,,,
924181,E02002374,E02002407,7,0,0,0,0,0,0,5,1,0,1,0,3058.5117628218,0.1627280044,1.1390960305,1.1390960305,-1.5978264373,53.8174200785,-1.609748378,53.7908519873,,,,
924182,E02002374,E02002408,9,0,0,0,1,0,0,8,0,0,0,0,4853.1862713904,0.1136524628,1.0228721655,1.0228721655,-1.5978264373,53.8174200785,-1.6531563541,53.7886108817,,,,
924183,E02002374,E02002409,3,0,0,0,0,0,0,1,1,1,0,0,4434.0288344326,0.1235908741,0.3707726222,-0.6292273778,-1.5978264373,53.8174200785,-1.6306694818,53.782634954,,,,
924184,E02002374,E02002410,12,0,0,0,3,0,0,8,0,1,0,0,3375.6206051008,0.1527279683,1.8327356191,0.8327356191,-1.5978264373,53.8174200785,-1.5870002098,53.7877647368,,,,
924185,E02002374,E02002411,56,0,0,16,13,0,0,15,2,6,4,0,4358.6157567929,0.1254690762,7.0262682663,1.0262682663,-1.5978264373,53.8174200785,-1.5612145536,53.7847868814,,,,
924186,E02002374,E02002412,21,0,0,0,4,0,1,11,4,1,0,0,4612.3558173629,0.1192606354,2.5044733425,1.5044733425,-1.5978264373,53.8174200785,-1.6064431662,53.7762799407,,,,
924187,E02002374,E02002414,22,0,0,0,6,0,0,11,2,0,3,0,5271.2440553281,0.1045362252,2.2997969535,2.2997969535,-1.5978264373,53.8174200785,-1.5451628768,53.781746077,,,,
924188,E02002374,E02002415,13,0,0,0,0,0,0,11,1,0,1,0,5758.3032886308,0.0948334141,1.2328343837,1.2328343837,-1.5978264373,53.8174200785,-1.5495116861,53.7742881837,,,,
924189,E02002374,E02002416,10,0,0,0,1,0,0,9,0,0,0,0,13400.9047824626,0.0205652245,0.205652245,0.205652245,-1.5978264373,53.8174200785,-1.4119631696,53.7684705358,,,,
924190,E02002374,E02002417,5,0,0,0,0,0,0,1,1,2,0,1,18186.9276123362,0.007896321,0.0394816049,-1.9605183951,-1.5978264373,53.8174200785,-1.3368001311,53.7642201515,,,,
924191,E02002374,E02002418,1,0,0,0,0,0,0,1,0,0,0,0,15488.3221145187,0.0135463624,0.0135463624,0.0135463624,-1.5978264373,53.8174200785,-1.3777795008,53.7683968144,,,,
924192,E02002374,E02002419,26,0,0,0,7,0,0,15,3,1,0,0,5253.8920811868,0.1048996374,2.7273905714,1.7273905714,-1.5978264373,53.8174200785,-1.5759700333,53.7720065627,,,,
924193,E02002374,E02002420,18,0,0,0,7,2,0,7,2,0,0,0,6369.1429796734,0.083927546,1.5106958276,1.5106958276,-1.5978264373,53.8174200785,-1.5544406537,53.7662624593,,,,
924194,E02002374,E02002421,5,0,0,0,0,0,0,4,1,0,0,0,7189.4781263885,0.0712280605,0.3561403027,0.3561403027,-1.5978264373,53.8174200785,-1.5311318696,53.766273027,,,,
924195,E02002374,E02002422,23,0,0,1,9,0,0,11,0,2,0,0,6587.177590423,0.0803463734,1.847966589,-0.152033411,-1.5978264373,53.8174200785,-1.5870012411,53.7585630809,,,,
924196,E02002374,E02002424,2,0,0,0,0,0,0,2,0,0,0,0,6763.9530626143,0.077555349,0.155110698,0.155110698,-1.5978264373,53.8174200785,-1.6160378671,53.7575906876,,,,
924197,E02002374,E02002425,8,0,0,0,1,0,0,7,0,0,0,0,7711.8227101487,0.0641624361,0.5132994891,0.5132994891,-1.5978264373,53.8174200785,-1.6522103299,53.7560427315,,,,
924198,E02002374,E02002426,2,0,0,0,0,0,0,1,1,0,0,0,12193.8012310508,0.0261806929,0.0523613859,0.0523613859,-1.5978264373,53.8174200785,-1.4497412823,53.7516900235,,,,
924199,E02002374,E02002427,2,0,0,0,2,0,0,0,0,0,0,0,10755.124687558,0.034909449,0.069818898,0.069818898,-1.5978264373,53.8174200785,-1.4787898939,53.7512783244,,,,
924200,E02002374,E02002428,6,0,0,0,0,0,0,6,0,0,0,0,8237.5977584355,0.0577580609,0.3465483656,0.3465483656,-1.5978264373,53.8174200785,-1.5367152244,53.7528293516,,,,
924201,E02002374,E02002429,3,0,0,0,0,0,0,2,1,0,0,0,11841.8477782254,0.0280899797,0.0842699391,0.0842699391,-1.5978264373,53.8174200785,-1.4668471226,53.7445513485,,,,
924202,E02002374,E02002430,1,0,0,0,1,0,0,0,0,0,0,0,8218.3155018972,0.0579812321,0.0579812321,0.0579812321,-1.5978264373,53.8174200785,-1.5552160268,53.7479997938,,,,
924203,E02002374,E02002431,9,0,0,1,2,1,0,5,0,0,0,0,8248.8410880985,0.0576283283,0.5186549544,0.5186549544,-1.5978264373,53.8174200785,-1.582351837,53.7438491095,,,,
924204,E02002374,E02002432,3,0,0,0,0,0,0,3,0,0,0,0,16274.316793976,0.0115758278,0.0347274835,0.0347274835,-1.5978264373,53.8174200785,-1.3907128949,53.7377548683,,,,
924205,E02002374,E02002433,5,0,0,0,1,0,0,3,1,0,0,0,8450.5265382209,0.0553500281,0.2767501405,0.2767501405,-1.5978264373,53.8174200785,-1.5993137073,53.7414729237,,,,
924206,E02002374,E02002434,7,0,0,0,0,0,0,5,0,2,0,0,10622.2981088293,0.0358492574,0.2509448018,-1.7490551982,-1.5978264373,53.8174200785,-1.517214909,53.734746307,,,,
924207,E02002374,E02002435,14,0,0,1,1,0,1,8,3,0,0,0,9554.2339920856,0.0443865136,0.6214111908,0.6214111908,-1.5978264373,53.8174200785,-1.6099686404,53.731849243,,,,
924324,E02002374,E02006852,97,0,0,0,6,4,0,32,9,3,42,1,1863.1476203985,0.2066761242,20.0475840473,17.0475840473,-1.5978264373,53.8174200785,-1.5867043323,53.832819017,,,,
924325,E02002374,E02006861,79,0,0,0,9,0,1,39,4,2,24,0,2160.715838389,0.1947349313,15.3840595697,13.3840595697,-1.5978264373,53.8174200785,-1.5650215028,53.8179856472,,,,
924328,E02002374,E02006875,684,0,1,112,258,6,3,153,26,41,84,0,4171.1394992,0.1302628816,89.0998110173,48.0998110173,-1.5978264373,53.8174200785,-1.5455825172,53.7962246679,,,,
924329,E02002374,E02006876,73,0,0,2,22,0,0,42,4,2,1,0,7060.7465284053,0.0730857324,5.3352584677,3.3352584677,-1.5978264373,53.8174200785,-1.5182092462,53.7749327017,,,,
924448,E02002375,E02002331,9,0,0,0,1,0,0,7,1,0,0,0,21601.1354825839,0.0039890591,0.0359015315,0.0359015315,-1.6270046147,53.8205240553,-1.347653388,53.9226868903,,,,
924449,E02002375,E02002333,5,0,0,0,0,0,0,5,0,0,0,0,9781.1137573584,0.0424174453,0.2120872265,0.2120872265,-1.6270046147,53.8205240553,-1.6876952052,53.9007791557,,,,
924450,E02002375,E02002334,3,0,0,0,1,0,0,2,0,0,0,0,19016.3461219743,0.0066893269,0.0200679806,0.0200679806,-1.6270046147,53.8205240553,-1.3576524285,53.8825638629,,,,
924451,E02002375,E02002336,18,0,0,0,3,0,0,14,1,0,0,0,7275.4753476149,0.0700134527,1.2602421488,1.2602421488,-1.6270046147,53.8205240553,-1.6243652108,53.8858954673,,,,
924452,E02002375,E02002338,5,0,0,0,1,0,0,4,0,0,0,0,7837.7379754073,0.0625668059,0.3128340293,0.3128340293,-1.6270046147,53.8205240553,-1.7105896018,53.87071637,,,,
924453,E02002375,E02002339,7,0,0,0,1,0,0,6,0,0,0,0,6895.1289166117,0.0755471294,0.5288299055,0.5288299055,-1.6270046147,53.8205240553,-1.6941821605,53.8680881823,,,,
924454,E02002375,E02002340,4,0,0,0,0,0,0,3,1,0,0,0,6334.8511341249,0.0845051304,0.3380205218,0.3380205218,-1.6270046147,53.8205240553,-1.6785346758,53.8686194272,,,,
924455,E02002375,E02002341,2,0,0,0,0,0,0,2,0,0,0,0,7222.9213093534,0.0707532317,0.1415064633,0.1415064633,-1.6270046147,53.8205240553,-1.5553319814,53.869697221,,,,
924456,E02002375,E02002343,6,0,0,0,2,0,1,3,0,0,0,0,5174.9876369747,0.1065681778,0.6394090667,0.6394090667,-1.6270046147,53.8205240553,-1.6775621599,53.8561494482,,,,
924457,E02002375,E02002345,7,0,0,0,3,0,0,4,0,0,0,0,4797.9597269888,0.1149147477,0.804403234,0.804403234,-1.6270046147,53.8205240553,-1.5896573219,53.8575607216,,,,
924458,E02002375,E02002346,5,0,0,0,1,0,0,4,0,0,0,0,3333.1225606228,0.1540316287,0.7701581435,0.7701581435,-1.6270046147,53.8205240553,-1.6186437517,53.8500711391,,,,
924459,E02002375,E02002347,1,0,0,0,0,0,0,1,0,0,0,0,5881.8893305491,0.0925181284,0.0925181284,0.0925181284,-1.6270046147,53.8205240553,-1.5519706135,53.8492478781,,,,
924460,E02002375,E02002348,13,0,0,0,7,0,0,6,0,0,0,0,3196.479956528,0.158299132,2.0578887155,2.0578887155,-1.6270046147,53.8205240553,-1.604851375,53.8460916699,,,,
924461,E02002375,E02002349,1,0,0,0,0,0,0,1,0,0,0,0,8879.6073456035,0.0507982043,0.0507982043,0.0507982043,-1.6270046147,53.8205240553,-1.4977270094,53.8433559571,,,,
924462,E02002375,E02002350,11,0,0,0,0,1,0,9,1,0,0,0,3211.3354907496,0.1578295063,1.7361245696,1.7361245696,-1.6270046147,53.8205240553,-1.645681837,53.8471890098,,,,
924463,E02002375,E02002351,2,0,0,0,0,0,0,2,0,0,0,0,12542.1911351591,0.0244185783,0.0488371566,0.0488371566,-1.6270046147,53.8205240553,-1.4409663716,53.8449366971,,,,
924464,E02002375,E02002352,7,0,0,0,1,0,0,6,0,0,0,0,6709.6166333243,0.0784027613,0.5488193294,0.5488193294,-1.6270046147,53.8205240553,-1.5316182735,53.8418058636,,,,
924465,E02002375,E02002353,1,0,0,0,1,0,0,0,0,0,0,0,7497.4577880106,0.0669730913,0.0669730913,0.0669730913,-1.6270046147,53.8205240553,-1.5182369926,53.84054915,,,,
924466,E02002375,E02002354,8,0,0,0,2,0,0,6,0,0,0,0,5576.4557387978,0.0983459463,0.7867675704,0.7867675704,-1.6270046147,53.8205240553,-1.5485327985,53.8394232219,,,,
924467,E02002375,E02002356,29,0,0,0,4,1,0,17,3,0,4,0,3530.359121285,0.1480737781,4.2941395656,4.2941395656,-1.6270046147,53.8205240553,-1.6698365717,53.8396256342,,,,
924468,E02002375,E02002357,15,0,0,0,4,0,0,9,2,0,0,0,1726.4594976883,0.2124040963,3.186061445,3.186061445,-1.6270046147,53.8205240553,-1.6291347025,53.835990229,,,,
924469,E02002375,E02002358,4,0,0,0,0,0,0,4,0,0,0,0,11135.9381339296,0.0323493798,0.129397519,0.129397519,-1.6270046147,53.8205240553,-1.4598015075,53.8357920354,,,,
924470,E02002375,E02002359,2,0,0,0,0,0,0,2,0,0,0,0,16974.3256675045,0.0100635234,0.0201270468,0.0201270468,-1.6270046147,53.8205240553,-1.3697425356,53.8308039574,,,,
924471,E02002375,E02002360,1,0,0,0,0,0,0,1,0,0,0,0,4381.7423383377,0.1248900821,0.1248900821,0.1248900821,-1.6270046147,53.8205240553,-1.5647986011,53.834548605,,,,
924472,E02002375,E02002361,4,0,0,0,1,0,0,3,0,0,0,0,7476.456035912,0.0672549934,0.2690199737,0.2690199737,-1.6270046147,53.8205240553,-1.5143714712,53.8291749544,,,,
924473,E02002375,E02002362,12,0,0,0,1,0,0,6,1,2,2,0,1445.1997296624,0.2246946858,2.6963362296,0.6963362296,-1.6270046147,53.8205240553,-1.6131811509,53.8306166402,,,,
924474,E02002375,E02002363,3,0,0,0,0,0,0,1,2,0,0,0,6135.2194849966,0.0879473709,0.2638421127,0.2638421127,-1.6270046147,53.8205240553,-1.5348689623,53.828844426,,,,
924475,E02002375,E02002364,12,0,0,0,2,0,0,8,2,0,0,0,10593.3161978415,0.0360576568,0.4326918816,0.4326918816,-1.6270046147,53.8205240553,-1.4664255759,53.8267392129,,,,
924476,E02002375,E02002366,3,0,0,0,2,0,0,0,0,0,1,0,8782.5937684472,0.0517934514,0.1553803543,0.1553803543,-1.6270046147,53.8205240553,-1.4940384943,53.827020389,,,,
924477,E02002375,E02002367,4,0,0,0,1,0,0,3,0,0,0,0,4991.7995431582,0.1105449876,0.4421799505,0.4421799505,-1.6270046147,53.8205240553,-1.5512470911,53.822437902,,,,
924478,E02002375,E02002368,25,0,0,0,7,0,0,15,2,1,0,0,3860.2069122989,0.1386206537,3.4655163423,2.4655163423,-1.6270046147,53.8205240553,-1.6852862057,53.8243425956,,,,
924479,E02002375,E02002369,3,0,0,0,0,0,0,3,0,0,0,0,9726.1145431598,0.0428866061,0.1286598184,0.1286598184,-1.6270046147,53.8205240553,-1.479266593,53.820355325,,,,
924480,E02002375,E02002370,1,0,0,0,0,0,0,1,0,0,0,0,12170.3857090116,0.0263035874,0.0263035874,0.0263035874,-1.6270046147,53.8205240553,-1.4421484083,53.8218248926,,,,
924481,E02002375,E02002371,8,0,0,0,2,0,0,5,1,0,0,0,6331.7649327208,0.0845573065,0.6764584521,0.6764584521,-1.6270046147,53.8205240553,-1.530848943,53.8193025853,,,,
924482,E02002375,E02002373,12,0,0,0,3,0,1,4,0,0,4,0,3012.2459322744,0.1642407416,1.9708888995,1.9708888995,-1.6270046147,53.8205240553,-1.5813803838,53.8184752721,,,,
924483,E02002375,E02002374,74,0,0,0,15,3,0,18,6,0,32,0,1951.7231534582,0.203047074,15.0254834787,15.0254834787,-1.6270046147,53.8205240553,-1.5978264373,53.8174200785,,,,
924484,E02002375,E02002375,58,0,0,0,4,0,0,17,4,0,33,0,0,0.3,17.4,17.4,-1.6270046147,53.8205240553,-1.6270046147,53.8205240553,,,,
924485,E02002375,E02002376,2,0,0,0,1,0,0,1,0,0,0,0,8337.9984495542,0.0566098379,0.1132196758,0.1132196758,-1.6270046147,53.8205240553,-1.5006442299,53.815492733,,,,
924486,E02002375,E02002377,4,0,0,0,2,0,0,2,0,0,0,0,7106.0854509469,0.0724260024,0.2897040097,0.2897040097,-1.6270046147,53.8205240553,-1.5194226834,53.8153651938,,,,
924487,E02002375,E02002379,2,0,0,0,0,0,0,2,0,0,0,0,10753.3740138878,0.0349216741,0.0698433483,0.0698433483,-1.6270046147,53.8205240553,-1.4640100536,53.814328863,,,,
924488,E02002375,E02002380,33,0,0,0,1,1,0,10,2,0,19,0,1106.8762003478,0.2404247702,7.934017415,7.934017415,-1.6270046147,53.8205240553,-1.6413464562,53.8153341658,,,,
924489,E02002375,E02002381,20,0,0,0,2,0,0,14,3,0,1,0,1877.2166095916,0.2060953968,4.1219079355,4.1219079355,-1.6270046147,53.8205240553,-1.6550978034,53.8176424986,,,,
924490,E02002375,E02002382,1,0,0,0,0,0,0,1,0,0,0,0,7636.0050494503,0.0651427793,0.0651427793,0.0651427793,-1.6270046147,53.8205240553,-1.5121470392,53.8110109367,,,,
924491,E02002375,E02002383,2,0,0,0,0,0,0,2,0,0,0,0,3829.378004303,0.1394779988,0.2789559975,0.2789559975,-1.6270046147,53.8205240553,-1.5711081108,53.8110117037,,,,
924492,E02002375,E02002384,19,0,0,0,7,0,0,12,0,0,0,0,5528.1565952466,0.0993005545,1.8867105364,1.8867105364,-1.6270046147,53.8205240553,-1.5450850219,53.8096337814,,,,
924493,E02002375,E02002385,40,0,0,0,4,1,0,15,6,6,8,0,3250.3684872548,0.1566021914,6.2640876568,0.2640876568,-1.6270046147,53.8205240553,-1.5824764839,53.8079116016,,,,
924494,E02002375,E02002386,8,0,0,0,1,0,0,3,3,0,1,0,13457.3841933652,0.0203342292,0.162673834,0.162673834,-1.6270046147,53.8205240553,-1.4237982697,53.8075625094,,,,
924495,E02002375,E02002387,78,0,0,0,14,3,0,20,1,0,40,0,1420.7349173216,0.2257968026,17.612150601,17.612150601,-1.6270046147,53.8205240553,-1.6352400439,53.808721822,,,,
924496,E02002375,E02002388,21,0,0,0,4,1,0,9,3,0,4,0,1704.6708834513,0.2133317142,4.4799659982,4.4799659982,-1.6270046147,53.8205240553,-1.6102509195,53.8088425684,,,,
924497,E02002375,E02002390,8,0,0,0,0,0,0,6,2,0,0,0,10497.8931851889,0.0367524113,0.2940192905,0.2940192905,-1.6270046147,53.8205240553,-1.4693922426,53.8062954254,,,,
924498,E02002375,E02002391,69,0,0,0,14,1,1,31,10,3,9,0,3175.4807989841,0.1589653597,10.9686098182,7.9686098182,-1.6270046147,53.8205240553,-1.6682097793,53.8056954082,,,,
924499,E02002375,E02002392,51,0,0,0,16,1,0,29,3,1,1,0,4697.7927389915,0.1172400951,5.9792448493,4.9792448493,-1.6270046147,53.8205240553,-1.5609149148,53.8046175701,,,,
924500,E02002375,E02002393,35,0,0,0,10,0,0,18,6,0,1,0,7022.8809430625,0.0736413204,2.5774462124,2.5774462124,-1.6270046147,53.8205240553,-1.523831007,53.804524144,,,,
924501,E02002375,E02002394,9,0,0,0,3,0,0,5,0,0,1,0,7967.5252437069,0.0609636281,0.548672653,0.548672653,-1.6270046147,53.8205240553,-1.5096383515,53.8031039327,,,,
924502,E02002375,E02002395,18,0,0,0,4,0,0,12,2,0,0,0,4718.7445467407,0.1167498446,2.1014972024,2.1014972024,-1.6270046147,53.8205240553,-1.6932426898,53.8043391989,,,,
924503,E02002375,E02002396,56,0,0,0,9,2,1,28,4,1,11,0,2394.4694431122,0.1858404641,10.4070659924,9.4070659924,-1.6270046147,53.8205240553,-1.611086847,53.8011739849,,,,
924504,E02002375,E02002397,10,0,0,0,1,0,0,8,0,0,1,0,2689.2516362908,0.1752006954,1.7520069535,1.7520069535,-1.6270046147,53.8205240553,-1.646020275,53.7991338977,,,,
924505,E02002375,E02002399,23,0,0,0,3,0,0,18,0,1,1,0,8984.1773693871,0.0497468428,1.144177385,0.144177385,-1.6270046147,53.8205240553,-1.5026560497,53.78732075,,,,
924506,E02002375,E02002400,95,0,0,0,28,3,0,49,5,5,5,0,4066.0166140719,0.1330305967,12.6379066827,7.6379066827,-1.6270046147,53.8205240553,-1.5794874121,53.7971878792,,,,
924507,E02002375,E02002401,2,0,0,0,0,2,0,0,0,0,0,0,10343.7120122249,0.0379033717,0.0758067435,0.0758067435,-1.6270046147,53.8205240553,-1.4836544556,53.7825528843,,,,
924508,E02002375,E02002402,6,0,0,0,1,0,0,3,2,0,0,0,12908.6785699861,0.0226927788,0.136156673,0.136156673,-1.6270046147,53.8205240553,-1.4368532119,53.7923560633,,,,
924509,E02002375,E02002403,3,0,0,0,0,0,0,3,0,0,0,0,16026.457957538,0.012164123,0.0364923691,0.0364923691,-1.6270046147,53.8205240553,-1.3874627589,53.795090583,,,,
924510,E02002375,E02002404,15,0,0,0,3,0,0,12,0,0,0,0,7801.0857060922,0.0630271341,0.9454070113,0.9454070113,-1.6270046147,53.8205240553,-1.5185093357,53.7923791487,,,,
924511,E02002375,E02002405,6,0,0,0,1,0,0,3,2,0,0,0,5099.8245950933,0.1081822771,0.6490936628,0.6490936628,-1.6270046147,53.8205240553,-1.68442047,53.7897676905,,,,
924512,E02002375,E02002406,1,0,0,0,0,0,0,1,0,0,0,0,17355.3982313615,0.009325036,0.009325036,0.009325036,-1.6270046147,53.8205240553,-1.3695940677,53.7871307636,,,,
924513,E02002375,E02002407,10,0,0,0,3,0,0,5,1,0,0,1,3491.4823465988,0.1492295919,1.4922959192,1.4922959192,-1.6270046147,53.8205240553,-1.609748378,53.7908519873,,,,
924514,E02002375,E02002408,33,0,0,0,7,0,0,22,1,0,2,1,3946.4100916717,0.1362512294,4.4962905689,4.4962905689,-1.6270046147,53.8205240553,-1.6531563541,53.7886108817,,,,
924515,E02002375,E02002409,8,0,0,0,0,0,0,6,1,0,1,0,4222.7589178194,0.1289249808,1.0313998465,1.0313998465,-1.6270046147,53.8205240553,-1.6306694818,53.782634954,,,,
924516,E02002375,E02002410,21,0,0,1,6,1,1,10,1,0,1,0,4497.3414154219,0.1220357692,2.5627511523,2.5627511523,-1.6270046147,53.8205240553,-1.5870002098,53.7877647368,,,,
924517,E02002375,E02002411,27,0,0,0,6,0,0,16,4,1,0,0,5880.8711157974,0.092536971,2.4984982179,1.4984982179,-1.6270046147,53.8205240553,-1.5612145536,53.7847868814,,,,
924518,E02002375,E02002412,21,0,0,0,3,0,0,16,1,0,1,0,5105.5717729175,0.108058,2.2692180001,2.2692180001,-1.6270046147,53.8205240553,-1.6064431662,53.7762799407,,,,
924519,E02002375,E02002414,18,0,0,0,3,0,0,10,3,0,2,0,6904.3993648716,0.075407188,1.3573293835,1.3573293835,-1.6270046147,53.8205240553,-1.5451628768,53.781746077,,,,
924520,E02002375,E02002415,3,0,0,0,0,0,0,2,1,0,0,0,7246.933159501,0.070414263,0.2112427891,0.2112427891,-1.6270046147,53.8205240553,-1.5495116861,53.7742881837,,,,
924521,E02002375,E02002416,2,0,0,0,0,0,0,2,0,0,0,0,15304.0767060441,0.0140548444,0.0281096888,0.0281096888,-1.6270046147,53.8205240553,-1.4119631696,53.7684705358,,,,
924522,E02002375,E02002417,1,0,0,0,0,0,0,0,1,0,0,0,20118.4311702345,0.0053660724,0.0053660724,0.0053660724,-1.6270046147,53.8205240553,-1.3368001311,53.7642201515,,,,
924523,E02002375,E02002419,19,0,0,0,5,0,0,12,1,0,1,0,6359.3218288364,0.084092561,1.5977586591,1.5977586591,-1.6270046147,53.8205240553,-1.5759700333,53.7720065627,,,,
924524,E02002375,E02002420,9,0,0,1,3,0,0,3,0,1,1,0,7700.4954443986,0.0643079579,0.5787716212,-0.4212283788,-1.6270046147,53.8205240553,-1.5544406537,53.7662624593,,,,
924525,E02002375,E02002421,3,0,0,0,0,0,0,0,3,0,0,0,8736.2185588872,0.0522760726,0.1568282177,0.1568282177,-1.6270046147,53.8205240553,-1.5311318696,53.766273027,,,,
924526,E02002375,E02002422,26,0,0,0,5,0,1,16,3,1,0,0,7380.4131803677,0.0685593531,1.7825431804,0.7825431804,-1.6270046147,53.8205240553,-1.5870012411,53.7585630809,,,,
924527,E02002375,E02002423,1,0,0,0,0,1,0,0,0,0,0,0,9676.4131498626,0.0433150368,0.0433150368,0.0433150368,-1.6270046147,53.8205240553,-1.5221683155,53.7596112618,,,,
924528,E02002375,E02002424,9,0,0,0,2,1,0,3,3,0,0,0,7039.2321879329,0.0734008883,0.6606079943,0.6606079943,-1.6270046147,53.8205240553,-1.6160378671,53.7575906876,,,,
924529,E02002375,E02002425,2,0,0,0,0,0,0,2,0,0,0,0,7363.940402425,0.0687855982,0.1375711963,0.1375711963,-1.6270046147,53.8205240553,-1.6522103299,53.7560427315,,,,
924530,E02002375,E02002426,3,0,0,0,1,0,0,1,0,0,1,0,13966.4766126024,0.0183657433,0.0550972299,0.0550972299,-1.6270046147,53.8205240553,-1.4497412823,53.7516900235,,,,
924531,E02002375,E02002427,4,0,0,0,0,0,0,4,0,0,0,0,12438.7280274174,0.0249291268,0.099716507,0.099716507,-1.6270046147,53.8205240553,-1.4787898939,53.7512783244,,,,
924532,E02002375,E02002428,5,0,0,0,1,0,0,4,0,0,0,0,9597.7526641013,0.0440018616,0.2200093079,0.2200093079,-1.6270046147,53.8205240553,-1.5367152244,53.7528293516,,,,
924533,E02002375,E02002430,2,0,0,0,0,0,0,2,0,0,0,0,9353.4161401011,0.0462055189,0.0924110377,0.0924110377,-1.6270046147,53.8205240553,-1.5552160268,53.7479997938,,,,
924534,E02002375,E02002431,3,0,0,0,2,0,0,1,0,0,0,0,9024.0847633426,0.0493513698,0.1480541093,0.1480541093,-1.6270046147,53.8205240553,-1.582351837,53.7438491095,,,,
924535,E02002375,E02002432,1,0,0,0,0,0,0,1,0,0,0,0,18090.3999414252,0.0080502447,0.0080502447,0.0080502447,-1.6270046147,53.8205240553,-1.3907128949,53.7377548683,,,,
924536,E02002375,E02002433,7,0,0,0,2,0,0,5,0,0,0,0,8982.6181116323,0.0497623589,0.3483365121,0.3483365121,-1.6270046147,53.8205240553,-1.5993137073,53.7414729237,,,,
924537,E02002375,E02002434,2,0,0,0,0,0,0,1,1,0,0,0,11976.2821589566,0.0273447907,0.0546895814,0.0546895814,-1.6270046147,53.8205240553,-1.517214909,53.734746307,,,,
924538,E02002375,E02002435,16,0,0,0,2,0,0,11,2,1,0,0,9929.741186991,0.0411751219,0.6588019508,-0.3411980492,-1.6270046147,53.8205240553,-1.6099686404,53.731849243,,,,
924539,E02002375,E02002436,4,0,0,0,0,0,0,4,0,0,0,0,11525.5625319919,0.0299242733,0.1196970933,0.1196970933,-1.6270046147,53.8205240553,-1.548726411,53.7278916122,,,,
924670,E02002375,E02006852,27,0,0,0,8,3,0,8,1,0,7,0,2984.5840645686,0.1651519009,4.4591013235,4.4591013235,-1.6270046147,53.8205240553,-1.5867043323,53.832819017,,,,
924671,E02002375,E02006861,24,0,0,0,7,1,0,10,3,0,3,0,4090.3871379863,0.1323837692,3.1772104614,3.1772104614,-1.6270046147,53.8205240553,-1.5650215028,53.8179856472,,,,
924672,E02002375,E02006875,399,0,4,12,188,6,3,121,21,17,27,0,6004.8651283676,0.0902703854,36.0178837842,19.0178837842,-1.6270046147,53.8205240553,-1.5455825172,53.7962246679,,,,
