id,lon_origin,lat_origin,lon_dest,lat_dest,fastest_time_in_s,fastest_distance_in_m,quietest_time_in_s,quietest_distance_in_m
317,-1.6876952052,53.9007791557,-1.6932426898,53.8043391989,4344,14505,5369,14873
318,-1.6876952052,53.9007791557,-1.611086847,53.8011739849,4220,15111,4737,16026
319,-1.6876952052,53.9007791557,-1.646020275,53.7991338977,4243,14660,5040,16879
320,-1.6876952052,53.9007791557,-1.460795059,53.7829085208,5814,24758,7014,26572
321,-1.6876952052,53.9007791557,-1.5026560497,53.78732075,5040,19278,5651,22798
322,-1.6876952052,53.9007791557,-1.5794874121,53.7971878792,4431,16786,5036,17531
323,-1.6876952052,53.9007791557,-1.4836544556,53.7825528843,5292,21858,5911,24321
324,-1.6876952052,53.9007791557,-1.4368532119,53.7923560633,5655,23985,6955,26827
325,-1.6876952052,53.9007791557,-1.3874627589,53.795090583,6493,28761,8220,29643
326,-1.6876952052,53.9007791557,-1.5185093357,53.7923791487,4801,18044,5972,20800
327,-1.6876952052,53.9007791557,-1.68442047,53.7897676905,5561,16873,6907,20379
328,-1.6876952052,53.9007791557,-1.3695940677,53.7871307636,6754,28468,8686,31482
329,-1.6876952052,53.9007791557,-1.609748378,53.7908519873,4457,15710,5194,18467
330,-1.6876952052,53.9007791557,-1.6531563541,53.7886108817,4614,15999,5398,18295
331,-1.6876952052,53.9007791557,-1.6306694818,53.782634954,4990,16697,5951,19756
332,-1.6876952052,53.9007791557,-1.5870002098,53.7877647368,4527,17092,5090,18224
333,-1.6876952052,53.9007791557,-1.5612145536,53.7847868814,4703,18984,5017,19383
334,-1.6876952052,53.9007791557,-1.6064431662,53.7762799407,5393,18093,6117,20759
335,-1.6876952052,53.9007791557,-1.5451628768,53.781746077,4854,19943,5194,20498
336,-1.6876952052,53.9007791557,-1.5495116861,53.7742881837,5175,20458,5495,20891
337,-1.6876952052,53.9007791557,-1.4119631696,53.7684705358,6526,28087,8189,31418
338,-1.6876952052,53.9007791557,-1.3368001311,53.7642201515,7890,32646,10732,37931
339,-1.6876952052,53.9007791557,-1.5759700333,53.7720065627,5184,19845,5717,21655
340,-1.6876952052,53.9007791557,-1.5544406537,53.7662624593,5353,20523,5782,21964
341,-1.6876952052,53.9007791557,-1.5311318696,53.766273027,5622,22342,6090,23556
342,-1.6876952052,53.9007791557,-1.5870012411,53.7585630809,5796,21503,6576,23825
343,-1.6876952052,53.9007791557,-1.6160378671,53.7575906876,6103,21999,7062,23706
344,-1.6876952052,53.9007791557,-1.4497412823,53.7516900235,6460,26967,7242,29595
345,-1.6876952052,53.9007791557,-1.4787898939,53.7512783244,6263,25778,7367,29285
346,-1.6876952052,53.9007791557,-1.5367152244,53.7528293516,6092,24291,6525,24954
347,-1.6876952052,53.9007791557,-1.4668471226,53.7445513485,6640,26937,7771,30534
348,-1.6876952052,53.9007791557,-1.582351837,53.7438491095,6342,23925,7577,26065
349,-1.6876952052,53.9007791557,-1.3907128949,53.7377548683,7335,31559,8148,33144
350,-1.6876952052,53.9007791557,-1.5993137073,53.7414729237,6718,24108,8113,27281
351,-1.6876952052,53.9007791557,-1.6099686404,53.731849243,7070,23977,8847,29193
352,-1.6876952052,53.9007791557,-1.548726411,53.7278916122,7071,26412,8219,29476
353,-1.6876952052,53.9007791557,-1.5661378139,53.7157120118,7108,26597,7964,30404
354,-1.6876952052,53.9007791557,-1.5867043323,53.832819017,3106,12519,3514,12810
355,-1.6876952052,53.9007791557,-1.5650215028,53.8179856472,3849,13665,4273,15417
356,-1.6876952052,53.9007791557,-1.5455825172,53.7962246679,4365,16212,5189,18612
357,-1.6876952052,53.9007791557,-1.5182092462,53.7749327017,5170,21466,5516,22464
358,-1.3576524285,53.8825638629,-1.400577159,53.9291452967,1716,7625,2180,9479
359,-1.3576524285,53.8825638629,-1.347653388,53.9226868903,1251,5548,1251,5548
360,-1.3576524285,53.8825638629,-1.7052666419,53.9113271892,6122,27170,7429,29656
361,-1.3576524285,53.8825638629,-1.6876952052,53.9007791557,6013,26410,6934,27642
362,-1.3576524285,53.8825638629,-1.3576524285,53.8825638629,0,0,0,0
363,-1.3576524285,53.8825638629,-1.4710718403,53.8916514302,2430,9696,2644,9285
364,-1.3576524285,53.8825638629,-1.6243652108,53.8858954673,5435,21643,5889,22929
365,-1.3576524285,53.8825638629,-1.7433977723,53.8804538587,7830,30880,8373,31926
366,-1.3576524285,53.8825638629,-1.7105896018,53.87071637,7124,28978,7638,30571
367,-1.3576524285,53.8825638629,-1.6941821605,53.8680881823,6909,27819,7172,27909
368,-1.3576524285,53.8825638629,-1.6785346758,53.8686194272,6795,27113,7075,26655
369,-1.3576524285,53.8825638629,-1.5553319814,53.869697221,4062,16089,4062,16089
370,-1.3576524285,53.8825638629,-1.6775621599,53.8561494482,6843,27173,7113,26132
371,-1.3576524285,53.8825638629,-1.5253058419,53.8541243112,3550,13980,3561,14042
372,-1.3576524285,53.8825638629,-1.5896573219,53.8575607216,4524,18380,4524,18380
373,-1.3576524285,53.8825638629,-1.6186437517,53.8500711391,5326,20854,5326,20854
374,-1.3576524285,53.8825638629,-1.5519706135,53.8492478781,4014,16062,4310,17060
375,-1.3576524285,53.8825638629,-1.604851375,53.8460916699,5135,20513,5163,20652
376,-1.3576524285,53.8825638629,-1.4977270094,53.8433559571,3422,13758,3525,13740
377,-1.3576524285,53.8825638629,-1.645681837,53.8471890098,6247,23250,6227,22916
378,-1.3576524285,53.8825638629,-1.4409663716,53.8449366971,2150,8041,2150,8041
379,-1.3576524285,53.8825638629,-1.5316182735,53.8418058636,3755,15078,3895,15781
380,-1.3576524285,53.8825638629,-1.5182369926,53.84054915,3716,14986,3819,14968
381,-1.3576524285,53.8825638629,-1.5485327985,53.8394232219,3985,16216,4137,16963
382,-1.3576524285,53.8825638629,-1.6698365717,53.8396256342,6138,24680,6743,25666
383,-1.3576524285,53.8825638629,-1.6291347025,53.835990229,5364,21426,5830,23022
384,-1.3576524285,53.8825638629,-1.4598015075,53.8357920354,2748,10772,2748,10772
385,-1.3576524285,53.8825638629,-1.3697425356,53.8308039574,2147,8549,2163,8608
386,-1.3576524285,53.8825638629,-1.5143714712,53.8291749544,3889,15587,3890,15597
387,-1.3576524285,53.8825638629,-1.6131811509,53.8306166402,5145,21160,5491,22909
388,-1.3576524285,53.8825638629,-1.5348689623,53.828844426,4117,16815,4326,17092
389,-1.3576524285,53.8825638629,-1.4664255759,53.8267392129,3080,12507,3096,12645
390,-1.3576524285,53.8825638629,-1.4940384943,53.827020389,3431,14100,3431,14100
391,-1.3576524285,53.8825638629,-1.5512470911,53.822437902,4372,18079,4556,18666
392,-1.3576524285,53.8825638629,-1.6852862057,53.8243425956,6744,26041,8820,33697
393,-1.3576524285,53.8825638629,-1.479266593,53.820355325,3116,12837,3268,13577
394,-1.3576524285,53.8825638629,-1.4421484083,53.8218248926,2915,11816,3440,13120
395,-1.3576524285,53.8825638629,-1.530848943,53.8193025853,4100,16483,4161,17094
396,-1.3576524285,53.8825638629,-1.5813803838,53.8184752721,4847,19884,5013,20432
397,-1.3576524285,53.8825638629,-1.5978264373,53.8174200785,5015,20846,5462,23078
398,-1.3576524285,53.8825638629,-1.5006442299,53.815492733,3565,14620,3726,15201
399,-1.3576524285,53.8825638629,-1.5194226834,53.8153651938,3772,15516,3896,16467
400,-1.3576524285,53.8825638629,-1.4640100536,53.814328863,3134,12735,3386,13920
401,-1.3576524285,53.8825638629,-1.6413464562,53.8153341658,6255,24376,7226,28935
402,-1.3576524285,53.8825638629,-1.6550978034,53.8176424986,6301,24936,7265,29505
403,-1.3576524285,53.8825638629,-1.5121470392,53.8110109367,3879,15706,4068,16774
404,-1.3576524285,53.8825638629,-1.5711081108,53.8110117037,4987,20510,5407,21900
405,-1.3576524285,53.8825638629,-1.5450850219,53.8096337814,4452,18066,4810,19708
406,-1.3576524285,53.8825638629,-1.5824764839,53.8079116016,5076,21214,5797,22766
407,-1.3576524285,53.8825638629,-1.4237982697,53.8075625094,3141,13718,3440,13711
408,-1.3576524285,53.8825638629,-1.6352400439,53.808721822,6332,23666,7036,27265
409,-1.3576524285,53.8825638629,-1.6102509195,53.8088425684,5655,22311,6268,25480
410,-1.3576524285,53.8825638629,-1.4693922426,53.8062954254,3358,13682,3897,15631
411,-1.3576524285,53.8825638629,-1.6682097793,53.8056954082,6797,26482,7818,31219
412,-1.3576524285,53.8825638629,-1.5609149148,53.8046175701,4819,19107,5158,20688
413,-1.3576524285,53.8825638629,-1.523831007,53.804524144,4005,16819,4195,17713
414,-1.3576524285,53.8825638629,-1.5096383515,53.8031039327,4003,16460,4199,17411
415,-1.3576524285,53.8825638629,-1.6932426898,53.8043391989,7321,27738,8819,34637
416,-1.3576524285,53.8825638629,-1.611086847,53.8011739849,6052,23342,6423,24983
417,-1.3576524285,53.8825638629,-1.646020275,53.7991338977,6953,26792,7645,28885
418,-1.3576524285,53.8825638629,-1.460795059,53.7829085208,3821,15815,5296,19169
419,-1.3576524285,53.8825638629,-1.5026560497,53.78732075,4036,17240,4989,18885
420,-1.3576524285,53.8825638629,-1.5794874121,53.7971878792,5305,21026,5551,22482
421,-1.3576524285,53.8825638629,-1.4836544556,53.7825528843,3878,16913,4620,18094
422,-1.3576524285,53.8825638629,-1.4368532119,53.7923560633,3662,15042,4881,17031
423,-1.3576524285,53.8825638629,-1.3874627589,53.795090583,2962,12346,3319,13053
424,-1.3576524285,53.8825638629,-1.5185093357,53.7923791487,4169,17564,5282,19971
425,-1.3576524285,53.8825638629,-1.68442047,53.7897676905,8325,29093,9366,33664
426,-1.3576524285,53.8825638629,-1.3695940677,53.7871307636,3101,12809,3785,14892
427,-1.3576524285,53.8825638629,-1.609748378,53.7908519873,5960,23294,6167,24943
428,-1.3576524285,53.8825638629,-1.6531563541,53.7886108817,7324,28131,8003,30301
429,-1.3576524285,53.8825638629,-1.5870002098,53.7877647368,5526,21708,5831,23138
430,-1.3576524285,53.8825638629,-1.5612145536,53.7847868814,5003,20602,6159,23747
431,-1.3576524285,53.8825638629,-1.6064431662,53.7762799407,6418,24672,6913,25799
432,-1.3576524285,53.8825638629,-1.5451628768,53.781746077,4781,19965,5897,22738
433,-1.3576524285,53.8825638629,-1.5495116861,53.7742881837,5215,21221,6187,23516
434,-1.3576524285,53.8825638629,-1.4119631696,53.7684705358,3849,16265,4858,19735
435,-1.3576524285,53.8825638629,-1.3368001311,53.7642201515,3785,15152,4855,16208
436,-1.3576524285,53.8825638629,-1.3777795008,53.7683968144,3893,16441,4657,17396
437,-1.3576524285,53.8825638629,-1.5759700333,53.7720065627,5535,22514,6642,25421
438,-1.3576524285,53.8825638629,-1.5544406537,53.7662624593,5353,21990,6640,25092
439,-1.3576524285,53.8825638629,-1.5311318696,53.766273027,5287,21218,6465,24517
440,-1.3576524285,53.8825638629,-1.5870012411,53.7585630809,6364,24805,7501,27591
441,-1.3576524285,53.8825638629,-1.6160378671,53.7575906876,6672,25716,8757,30958
442,-1.3576524285,53.8825638629,-1.6522103299,53.7560427315,7605,28767,9557,33822
443,-1.3576524285,53.8825638629,-1.4497412823,53.7516900235,4419,19135,5615,21709
444,-1.3576524285,53.8825638629,-1.4787898939,53.7512783244,5083,21529,6200,23799
445,-1.3576524285,53.8825638629,-1.5367152244,53.7528293516,5872,23252,6900,25915
446,-1.3576524285,53.8825638629,-1.4668471226,53.7445513485,5235,21726,6670,24812
447,-1.3576524285,53.8825638629,-1.582351837,53.7438491095,6561,25952,8442,29434
448,-1.3576524285,53.8825638629,-1.3907128949,53.7377548683,4974,19791,5931,21283
449,-1.3576524285,53.8825638629,-1.5993137073,53.7414729237,7084,27099,8978,30650
450,-1.3576524285,53.8825638629,-1.6099686404,53.731849243,7794,29032,9712,32562
451,-1.3576524285,53.8825638629,-1.548726411,53.7278916122,6764,27314,8594,30437
452,-1.3576524285,53.8825638629,-1.5867043323,53.832819017,4696,19284,4994,20564
453,-1.3576524285,53.8825638629,-1.5650215028,53.8179856472,5049,19242,5215,19766
454,-1.3576524285,53.8825638629,-1.5455825172,53.7962246679,4602,18657,4958,19744
455,-1.3576524285,53.8825638629,-1.5182092462,53.7749327017,4780,20103,5804,22415
456,-1.4710718403,53.8916514302,-1.400577159,53.9291452967,1710,7395,1710,7395
457,-1.4710718403,53.8916514302,-1.347653388,53.9226868903,2399,10632,2619,11876
458,-1.4710718403,53.8916514302,-1.7052666419,53.9113271892,4092,18820,6134,21267
459,-1.4710718403,53.8916514302,-1.6876952052,53.9007791557,3983,18060,8188,21156
460,-1.4710718403,53.8916514302,-1.3576524285,53.8825638629,2265,9696,2483,9285
461,-1.4710718403,53.8916514302,-1.4710718403,53.8916514302,0,0,0,0
462,-1.4710718403,53.8916514302,-1.6243652108,53.8858954673,3725,14193,7143,16443
463,-1.4710718403,53.8916514302,-1.7433977723,53.8804538587,5800,22530,9627,25440
464,-1.4710718403,53.8916514302,-1.7105896018,53.87071637,5414,21528,8892,24085
465,-1.4710718403,53.8916514302,-1.6941821605,53.8680881823,5199,20369,9165,24917
466,-1.4710718403,53.8916514302,-1.6785346758,53.8686194272,5085,19663,8638,22599
467,-1.4710718403,53.8916514302,-1.5553319814,53.869697221,3014,10973,3260,11481
468,-1.4710718403,53.8916514302,-1.6224194963,53.8628501517,4143,16472,4533,16844
469,-1.4710718403,53.8916514302,-1.6775621599,53.8561494482,5133,19723,6311,21524
470,-1.4710718403,53.8916514302,-1.5253058419,53.8541243112,2479,9062,2759,9434
471,-1.4710718403,53.8916514302,-1.5896573219,53.8575607216,3505,13043,3722,13772
472,-1.4710718403,53.8916514302,-1.6186437517,53.8500711391,4307,15517,4524,16246
473,-1.4710718403,53.8916514302,-1.5519706135,53.8492478781,2943,11144,3508,12452
474,-1.4710718403,53.8916514302,-1.604851375,53.8460916699,4116,15176,4361,16044
475,-1.4710718403,53.8916514302,-1.4977270094,53.8433559571,2454,8822,2723,9132
476,-1.4710718403,53.8916514302,-1.645681837,53.8471890098,5208,17579,5425,18308
477,-1.4710718403,53.8916514302,-1.4409663716,53.8449366971,2429,9161,2647,8750
478,-1.4710718403,53.8916514302,-1.5316182735,53.8418058636,2684,10160,3093,11173
479,-1.4710718403,53.8916514302,-1.5182369926,53.84054915,2763,10736,3017,10360
480,-1.4710718403,53.8916514302,-1.5485327985,53.8394232219,2914,11298,3335,12355
481,-1.4710718403,53.8916514302,-1.6698365717,53.8396256342,5067,19762,5941,21058
482,-1.4710718403,53.8916514302,-1.6291347025,53.835990229,4293,16508,5028,18414
483,-1.4710718403,53.8916514302,-1.4598015075,53.8357920354,2431,8779,2584,8621
484,-1.4710718403,53.8916514302,-1.3697425356,53.8308039574,3851,15584,4435,14088
485,-1.4710718403,53.8916514302,-1.5647986011,53.834548605,3148,12489,3848,14392
486,-1.4710718403,53.8916514302,-1.5143714712,53.8291749544,2954,11141,3260,11654
487,-1.4710718403,53.8916514302,-1.6131811509,53.8306166402,4074,16242,4689,18301
488,-1.4710718403,53.8916514302,-1.5348689623,53.828844426,3046,11897,3455,12910
489,-1.4710718403,53.8916514302,-1.4664255759,53.8267392129,2713,10292,2944,10399
490,-1.4710718403,53.8916514302,-1.4940384943,53.827020389,3014,11581,3419,11757
491,-1.4710718403,53.8916514302,-1.5512470911,53.822437902,3301,13161,3754,14058
492,-1.4710718403,53.8916514302,-1.6852862057,53.8243425956,5673,21123,7750,28023
493,-1.4710718403,53.8916514302,-1.479266593,53.820355325,2859,11090,3104,11426
494,-1.4710718403,53.8916514302,-1.4421484083,53.8218248926,2846,11269,3040,10830
495,-1.4710718403,53.8916514302,-1.530848943,53.8193025853,3288,13268,3677,13504
496,-1.4710718403,53.8916514302,-1.5813803838,53.8184752721,3776,14966,4211,15824
497,-1.4710718403,53.8916514302,-1.5978264373,53.8174200785,3944,15928,4660,18470
498,-1.4710718403,53.8916514302,-1.5006442299,53.815492733,3137,12070,3509,13070
499,-1.4710718403,53.8916514302,-1.5194226834,53.8153651938,3128,12504,3412,12877
500,-1.4710718403,53.8916514302,-1.4640100536,53.814328863,3027,11924,3222,11769
501,-1.4710718403,53.8916514302,-1.6413464562,53.8153341658,5184,19458,6149,21822
502,-1.4710718403,53.8916514302,-1.6550978034,53.8176424986,5230,20018,6195,23831
503,-1.4710718403,53.8916514302,-1.5121470392,53.8110109367,3374,12828,3714,13515
504,-1.4710718403,53.8916514302,-1.5711081108,53.8110117037,3916,15592,4333,16494
505,-1.4710718403,53.8916514302,-1.5450850219,53.8096337814,3730,14933,4133,15643
506,-1.4710718403,53.8916514302,-1.5824764839,53.8079116016,4005,16296,4422,17157
507,-1.4710718403,53.8916514302,-1.4237982697,53.8075625094,3361,13527,3487,13289
508,-1.4710718403,53.8916514302,-1.6352400439,53.808721822,5261,18748,5976,21661
509,-1.4710718403,53.8916514302,-1.6102509195,53.8088425684,4584,17393,5307,20282
510,-1.4710718403,53.8916514302,-1.4693922426,53.8062954254,3251,12871,3449,12912
511,-1.4710718403,53.8916514302,-1.6682097793,53.8056954082,5726,21564,6748,25545
512,-1.4710718403,53.8916514302,-1.5609149148,53.8046175701,4159,16062,4588,16927
513,-1.4710718403,53.8916514302,-1.523831007,53.804524144,3494,13768,3824,14481
514,-1.4710718403,53.8916514302,-1.5096383515,53.8031039327,3575,13910,4035,15260
515,-1.4710718403,53.8916514302,-1.6932426898,53.8043391989,6250,22820,7749,28963
516,-1.4710718403,53.8916514302,-1.611086847,53.8011739849,5052,18319,5775,21208
517,-1.4710718403,53.8916514302,-1.646020275,53.7991338977,5882,21874,6545,23302
518,-1.4710718403,53.8916514302,-1.460795059,53.7829085208,3714,15004,4094,15716
519,-1.4710718403,53.8916514302,-1.5026560497,53.78732075,3817,15484,4637,16560
520,-1.4710718403,53.8916514302,-1.5794874121,53.7971878792,4645,17981,5137,18823
521,-1.4710718403,53.8916514302,-1.4368532119,53.7923560633,3555,14231,3884,14803
522,-1.4710718403,53.8916514302,-1.3874627589,53.795090583,4315,18422,5000,16889
523,-1.4710718403,53.8916514302,-1.5185093357,53.7923791487,3885,15611,4387,16534
524,-1.4710718403,53.8916514302,-1.68442047,53.7897676905,7254,24175,8296,27990
525,-1.4710718403,53.8916514302,-1.3695940677,53.7871307636,4654,18714,5466,18728
526,-1.4710718403,53.8916514302,-1.609748378,53.7908519873,5019,19685,5753,21284
527,-1.4710718403,53.8916514302,-1.6531563541,53.7886108817,6253,23213,6903,24718
528,-1.4710718403,53.8916514302,-1.6306694818,53.782634954,5879,21879,6651,23722
529,-1.4710718403,53.8916514302,-1.5870002098,53.7877647368,4866,18663,5313,19570
530,-1.4710718403,53.8916514302,-1.5612145536,53.7847868814,4384,17673,4888,18285
531,-1.4710718403,53.8916514302,-1.6064431662,53.7762799407,5885,21708,6395,22231
532,-1.4710718403,53.8916514302,-1.5451628768,53.781746077,4309,17172,4900,18974
533,-1.4710718403,53.8916514302,-1.5495116861,53.7742881837,4635,18070,5190,19752
534,-1.4710718403,53.8916514302,-1.4119631696,53.7684705358,4426,18333,5118,19394
535,-1.4710718403,53.8916514302,-1.3368001311,53.7642201515,5852,23978,7512,25177
536,-1.4710718403,53.8916514302,-1.5759700333,53.7720065627,5092,20102,5473,20154
537,-1.4710718403,53.8916514302,-1.5544406537,53.7662624593,4848,18904,5643,21328
538,-1.4710718403,53.8916514302,-1.5870012411,53.7585630809,5704,21760,6332,22324
539,-1.4710718403,53.8916514302,-1.5221683155,53.7596112618,5122,19916,5758,21739
540,-1.4710718403,53.8916514302,-1.6160378671,53.7575906876,6139,22752,7588,25691
541,-1.4710718403,53.8916514302,-1.6522103299,53.7560427315,7072,25803,8443,28242
542,-1.4710718403,53.8916514302,-1.4497412823,53.7516900235,4561,19561,5038,20430
543,-1.4710718403,53.8916514302,-1.4787898939,53.7512783244,5225,21955,5623,22520
544,-1.4710718403,53.8916514302,-1.5367152244,53.7528293516,5465,21035,5903,22151
545,-1.4710718403,53.8916514302,-1.4668471226,53.7445513485,5377,22152,6093,23533
546,-1.4710718403,53.8916514302,-1.5552160268,53.7479997938,5862,21379,6381,23046
547,-1.4710718403,53.8916514302,-1.582351837,53.7438491095,6056,22866,7445,25670
548,-1.4710718403,53.8916514302,-1.5993137073,53.7414729237,6579,24013,7981,26886
549,-1.4710718403,53.8916514302,-1.517214909,53.734746307,6169,24490,6941,24709
550,-1.4710718403,53.8916514302,-1.6099686404,53.731849243,7182,26023,8715,28798
551,-1.4710718403,53.8916514302,-1.548726411,53.7278916122,6613,25231,7597,26673
552,-1.4710718403,53.8916514302,-1.5867043323,53.832819017,3625,14366,4192,15956
553,-1.4710718403,53.8916514302,-1.5650215028,53.8179856472,3978,14324,4413,15158
554,-1.4710718403,53.8916514302,-1.5455825172,53.7962246679,3942,15612,4474,16145
555,-1.4710718403,53.8916514302,-1.5182092462,53.7749327017,4419,18151,4775,18719
